plateifu bin_sf_num slope zp r2 e_slope orslope orzp slope1 slope2 tpx tpy mode_flag
8140-6102 148.0 1.0219069601428796 -10.310203366834019 0.8384192498974382 0.054978233004008836 1.034298279592919 -10.399828948485851 1.430482604010656 0.5575070618954556 7.723421472773049 -2.2797220458981697 1.0
8140-9101 120.0 0.9743052948743731 -10.07024308434758 0.7171493490120396 0.08716197786901242 0.9743052948743736 -10.070243084347583 1.1909202899392253 0.5594757544436768 7.926810731711305 -2.2859793482882558 1.0
8141-12704 246.0 0.41311775231654607 -5.465938591072713 0.7181885881836964 0.025624485101953004 0.41311775231654596 -5.465938591072711 0.706415451242432 -0.008818556754459922 7.882071058568645 -2.0656289551823495 1.0
8141-9102 266.0 0.7563770997536325 -7.860260585168899 0.767711255047081 0.03885601407690618 0.756377099753632 -7.860260585168897 0.9254703911501535 0.6473421546847773 7.738397925062937 -1.9640933207123876 1.0
8143-6102 121.0 0.533911142646364 -6.469695859612238 0.907353083105996 0.022675152586986685 0.533911142646364 -6.469695859612237 0.5998069909680429 0.4700508910411937 7.487425039364073 -2.4432953126610566 1.0
8143-9102 229.0 0.8013008378274677 -8.521938647344168 0.8778085597916848 0.02902210478403304 0.8067609830266855 -8.5690963775438 0.8490712123084971 0.7197285662451075 8.128235760641488 -1.9871023008132405 1.0
8145-12704 431.0 0.17070092086948047 -3.7254813371404873 0.2272213910164701 0.03532214003850262 0.16830813351083515 -3.708965720232685 0.4848123378593859 -0.051065896491161666 7.9685508800486256 -2.290316591223523 1.0
8145-1901 237.0 0.3371792914713564 -4.790960101960145 0.3971168811646142 0.05083250890577235 0.31033547877839407 -4.554434232138541 1.15263344903905 -0.19475022781855644 8.701996083597892 -1.703287989107798 1.0
8145-3701 247.0 1.4751213012818432 -14.033436824108158 0.8917431062194596 0.047825970591997245 1.4948000164690758 -14.19559170184327 1.5997419200992362 1.3067849222769181 8.449555331166367 -1.5162724033687398 -1.0
8145-6103 415.0 0.6001212320249628 -6.962531343075266 0.6750740477739762 0.03227169371480742 0.600831213100872 -6.969896857118004 0.6883499645289326 0.5327736420582327 8.166569521387924 -2.0396058310261247 1.0
8145-6104 136.0 1.2435859121826083 -12.121903512691002 0.7552000914386428 0.09324601969210286 1.2143671827051314 -11.869932382620478 1.9099636977883474 0.5691935820975949 8.05264954246418 -1.9450546750309048 1.0
8145-9102 262.0 0.41826603287934494 -5.710916226425753 0.5397886775701535 0.04045305855382209 0.41826603287934505 -5.710916226425753 0.774996278187965 0.19214060275175654 7.5112620386661 -2.457496880291031 1.0
8146-12702 508.0 0.6482629044599785 -7.3697556281683285 0.6341813040234483 0.03513545201315689 0.6411949429605622 -7.308882259813305 1.4986837999321732 -0.021509361556316164 8.290419190853246 -1.708503094191078 1.0
8146-1901 267.0 1.7919580125270858 -17.14649442338277 0.8338343288433818 0.07287453954242913 1.7919580125270855 -17.14649442338277 2.1863460863679185 1.1543203924367498 9.01638356481359 -0.8313534306365602 -1.0
8146-6103 78.0 0.3676248987765977 -5.334112499898943 0.683892619613817 0.044986760366832884 0.3676248987765974 -5.33411249989894 0.4622150836366915 0.011708699040263308 7.801438696632378 -2.3963934410652206 1.0
8146-9101 166.0 0.6821488162629353 -7.7386343314313715 0.6540771310258469 0.06160213393771293 0.6821488162629354 -7.738634331431374 0.5347713157443348 1.2422152376842477 8.067287527664528 -2.3137481910117477 1.0
8146-9102 211.0 0.7145067026561294 -8.05425545699131 0.8370924870725576 0.03229949909299551 0.7052003482905825 -7.972029958588438 0.9015107810808018 0.6437077849310849 8.139940291146425 -2.1929429476449114 1.0
8147-12701 169.0 0.5201714766124249 -6.7583405672087 0.5326970565167606 0.06394924500808045 0.46687247009354466 -6.3295751029446325 1.0229639782457403 0.022337391192009264 7.76142497984758 -2.584106890409537 1.0
8147-12703 727.0 0.5700560416009319 -6.463706577283597 0.5998538893636978 0.028239209225091263 0.5677414772758348 -6.443125336984043 0.7220830920773554 0.47443322287577416 8.19371573817065 -1.75661409114477 1.0
8147-1901 293.0 1.803123237399107 -17.49986645916921 0.9394023161605468 0.03857351863951683 1.8744367077088793 -18.14545853696621 0.9352755699348763 1.9978485669496626 8.474701291023328 -2.3274328972705973 1.0
8147-1902 137.0 1.8433367983438766 -17.523101312906878 0.9377940575498351 0.0587354200866871 1.849447133274397 -17.58086930855858 1.943996280277893 1.5199429726047051 8.647229688491926 -1.533936835117345 -1.0
8147-3702 296.0 1.0151934764432116 -10.286575416665817 0.7192402529191351 0.05719220947554572 1.0080250166785645 -10.224960872488206 0.5521636585557166 1.1817579214351284 8.036717961595466 -2.17808591033844 1.0
8147-3703 203.0 0.6153382338571091 -6.867847915868108 0.7247695130912887 0.0412600507606958 0.6153382338571093 -6.867847915868111 0.8321690874580249 0.053927859052392585 8.177458357376906 -1.7503223118286995 1.0
8147-6101 263.0 0.9093672218963663 -9.419721951721986 0.699972031954592 0.05743017150192653 0.8897868616128117 -9.25911078767755 1.8049671813022545 0.28542101530216885 7.921452386854985 -2.018349831033596 1.0
8147-6102 399.0 0.5795460185032701 -6.926057426477421 0.48425194480817524 0.05255256432072152 0.5795460185032731 -6.9260574264774455 0.9378175267558472 -0.16091646881824678 8.39834044538819 -1.93674907561329 1.0
8147-6103 361.0 0.9427980033925819 -9.617728915420825 0.833650074302006 0.03296531063034056 0.9357292714160695 -9.551342202268284 1.0350510491125524 0.8132653410095316 8.525391657154056 -1.542093837188487 -1.0
8147-9101 427.0 0.5049016086960597 -6.235211602399676 0.5412988961206777 0.03804376359537159 0.5049016086960606 -6.235211602399684 0.9338132906188463 -0.2843120902232283 8.474766892387771 -1.7949004474516608 1.0
8147-9102 207.0 0.20743907079345683 -3.9420595888355883 0.2547604047746445 0.0549933354256233 0.2074390707934568 -3.942059588835587 0.6339049302353483 -0.33861318860910405 7.675362670985835 -2.2061167620745565 1.0
8149-12702 147.0 0.7931001205036097 -9.06727475007784 0.7021362409174159 0.06679264120132973 0.8490967787374636 -9.541947927721859 1.0210016300426066 0.6649929539149526 8.215623963515284 -2.5068647373799062 1.0
8149-1901 253.0 0.9646185055660713 -10.752026996971246 0.8749495300084607 0.03369559902550304 0.9952712755288561 -11.021050054798591 0.4770738904677791 1.0808006162368369 8.428248659751025 -2.668008142793577 1.0
8149-3703 46.0 1.7891944373514612 -17.84461686622314 0.8322640959374293 0.17967063147515736 1.7891944373514561 -17.8446168662231 1.008932573693043 2.148663717553416 8.636061001753797 -2.4489678708613067 -1.0
8149-6101 163.0 0.8238522603512475 -8.816141251680545 0.7469572966081548 0.057793457831651227 0.8238522603512476 -8.816141251680548 1.1581414852872187 0.6604199506458542 7.710318339513575 -2.3965813686188717 1.0
8149-6103 71.0 0.7277575909996187 -8.12076834601103 0.5882705592138132 0.12043515855659295 0.8926651584779604 -9.365803853452283 0.8913204994754446 0.07291926971246168 7.768001973781978 -2.4042447856040976 1.0
8149-9101 101.0 0.5242609272785762 -6.710205392663132 0.47162450984362175 0.09851522764274544 0.5242609272785762 -6.710205392663133 1.7460345683647445 0.00024852425288542486 7.891870772033646 -2.3342540423692673 -1.0
8155-12703 48.0 0.3970866073779986 -5.678159295220558 0.6554401046967486 0.06746249706943498 0.3970866073779987 -5.678159295220559 0.5893078216085101 -0.09061363306655548 7.770074448916661 -2.4974840663304603 1.0
8155-1902 136.0 0.9990098727728154 -10.10188465408233 0.7812870978356679 0.06894628835523738 1.1088287952953604 -11.038631236439755 0.600328109785251 1.3610884718494642 8.208605548738767 -2.0288776575480236 -1.0
8155-3701 162.0 0.37399021248521785 -5.034137077287813 0.4048710979994553 0.06677397494241573 0.32503842140054695 -4.63827483732899 0.779518140453639 0.1189239937726655 7.675551211535947 -2.06613493297586 1.0
8155-3703 232.0 1.8598312008902305 -17.909115730221387 0.9482022934560407 0.041084773812726336 1.8619294811326323 -17.93659374641187 2.0529965487544817 1.576037950378348 8.941601920795392 -1.1787670649155075 -1.0
